#    L    TT             EE             BB             TE          
 23951   0.325513E-01   0.330786E-03   0.315028E-03  -0.396729E-03
 23952   0.326840E-01   0.330804E-03   0.314943E-03  -0.396688E-03
 23953   0.325446E-01   0.330718E-03   0.314962E-03  -0.396646E-03
 23954   0.326773E-01   0.330736E-03   0.314877E-03  -0.396604E-03
 23955   0.325378E-01   0.330650E-03   0.314896E-03  -0.396563E-03
 23956   0.326706E-01   0.330668E-03   0.314811E-03  -0.396521E-03
 23957   0.325311E-01   0.330583E-03   0.314830E-03  -0.396479E-03
 23958   0.326638E-01   0.330601E-03   0.314745E-03  -0.396437E-03
 23959   0.325243E-01   0.330515E-03   0.314763E-03  -0.396396E-03
 23960   0.326571E-01   0.330533E-03   0.314678E-03  -0.396354E-03
 23961   0.325176E-01   0.330448E-03   0.314697E-03  -0.396312E-03
 23962   0.326504E-01   0.330466E-03   0.314612E-03  -0.396271E-03
 23963   0.325109E-01   0.330380E-03   0.314631E-03  -0.396229E-03
 23964   0.326437E-01   0.330398E-03   0.314546E-03  -0.396187E-03
 23965   0.325041E-01   0.330312E-03   0.314565E-03  -0.396146E-03
 23966   0.326370E-01   0.330330E-03   0.314480E-03  -0.396104E-03
 23967   0.324974E-01   0.330245E-03   0.314499E-03  -0.396063E-03
 23968   0.326303E-01   0.330263E-03   0.314414E-03  -0.396021E-03
 23969   0.324907E-01   0.330177E-03   0.314433E-03  -0.395979E-03
 23970   0.326236E-01   0.330195E-03   0.314348E-03  -0.395938E-03
 23971   0.324839E-01   0.330110E-03   0.314366E-03  -0.395896E-03
 23972   0.326168E-01   0.330128E-03   0.314281E-03  -0.395854E-03
 23973   0.324772E-01   0.330042E-03   0.314300E-03  -0.395813E-03
 23974   0.326101E-01   0.330061E-03   0.314215E-03  -0.395771E-03
 23975   0.324705E-01   0.329975E-03   0.314234E-03  -0.395730E-03
 23976   0.326034E-01   0.329993E-03   0.314149E-03  -0.395688E-03
 23977   0.324637E-01   0.329907E-03   0.314168E-03  -0.395646E-03
 23978   0.325967E-01   0.329926E-03   0.314083E-03  -0.395605E-03
 23979   0.324570E-01   0.329840E-03   0.314102E-03  -0.395563E-03
 23980   0.325900E-01   0.329858E-03   0.314017E-03  -0.395522E-03
 23981   0.324503E-01   0.329773E-03   0.314036E-03  -0.395480E-03
 23982   0.325833E-01   0.329791E-03   0.313951E-03  -0.395439E-03
 23983   0.324436E-01   0.329705E-03   0.313970E-03  -0.395397E-03
 23984   0.325766E-01   0.329723E-03   0.313885E-03  -0.395356E-03
 23985   0.324368E-01   0.329638E-03   0.313904E-03  -0.395314E-03
 23986   0.325699E-01   0.329656E-03   0.313819E-03  -0.395273E-03
 23987   0.324301E-01   0.329571E-03   0.313838E-03  -0.395231E-03
 23988   0.325632E-01   0.329589E-03   0.313753E-03  -0.395190E-03
 23989   0.324234E-01   0.329503E-03   0.313772E-03  -0.395148E-03
 23990   0.325565E-01   0.329521E-03   0.313687E-03  -0.395106E-03
 23991   0.324167E-01   0.329436E-03   0.313706E-03  -0.395065E-03
 23992   0.325498E-01   0.329454E-03   0.313621E-03  -0.395024E-03
 23993   0.324100E-01   0.329369E-03   0.313640E-03  -0.394982E-03
 23994   0.325431E-01   0.329387E-03   0.313555E-03  -0.394941E-03
 23995   0.324032E-01   0.329301E-03   0.313574E-03  -0.394899E-03
 23996   0.325364E-01   0.329320E-03   0.313489E-03  -0.394858E-03
 23997   0.323965E-01   0.329234E-03   0.313508E-03  -0.394816E-03
 23998   0.325297E-01   0.329252E-03   0.313423E-03  -0.394775E-03
 23999   0.323898E-01   0.329167E-03   0.313442E-03  -0.394733E-03
 24000   0.325231E-01   0.329185E-03   0.313357E-03  -0.394692E-03
 24001   0.323831E-01   0.329099E-03   0.313376E-03  -0.394650E-03
 24002   0.325164E-01   0.329118E-03   0.313291E-03  -0.394609E-03
 24003   0.323764E-01   0.329032E-03   0.313311E-03  -0.394568E-03
 24004   0.325097E-01   0.329051E-03   0.313226E-03  -0.394526E-03
 24005   0.323697E-01   0.328965E-03   0.313245E-03  -0.394485E-03
 24006   0.325030E-01   0.328983E-03   0.313160E-03  -0.394443E-03
 24007   0.323630E-01   0.328898E-03   0.313179E-03  -0.394402E-03
 24008   0.324963E-01   0.328916E-03   0.313094E-03  -0.394361E-03
 24009   0.323563E-01   0.328831E-03   0.313113E-03  -0.394319E-03
 24010   0.324896E-01   0.328849E-03   0.313028E-03  -0.394278E-03
 24011   0.323496E-01   0.328763E-03   0.313047E-03  -0.394236E-03
 24012   0.324830E-01   0.328782E-03   0.312962E-03  -0.394195E-03
 24013   0.323429E-01   0.328696E-03   0.312981E-03  -0.394154E-03
 24014   0.324763E-01   0.328715E-03   0.312896E-03  -0.394112E-03
 24015   0.323362E-01   0.328629E-03   0.312916E-03  -0.394071E-03
 24016   0.324696E-01   0.328648E-03   0.312831E-03  -0.394030E-03
 24017   0.323295E-01   0.328562E-03   0.312850E-03  -0.393988E-03
 24018   0.324629E-01   0.328581E-03   0.312765E-03  -0.393947E-03
 24019   0.323228E-01   0.328495E-03   0.312784E-03  -0.393906E-03
 24020   0.324563E-01   0.328514E-03   0.312699E-03  -0.393864E-03
 24021   0.323161E-01   0.328428E-03   0.312718E-03  -0.393823E-03
 24022   0.324496E-01   0.328446E-03   0.312633E-03  -0.393782E-03
 24023   0.323094E-01   0.328361E-03   0.312653E-03  -0.393740E-03
 24024   0.324429E-01   0.328379E-03   0.312568E-03  -0.393699E-03
 24025   0.323027E-01   0.328294E-03   0.312587E-03  -0.393658E-03
 24026   0.324363E-01   0.328312E-03   0.312502E-03  -0.393617E-03
 24027   0.322960E-01   0.328227E-03   0.312521E-03  -0.393575E-03
 24028   0.324296E-01   0.328245E-03   0.312436E-03  -0.393534E-03
 24029   0.322894E-01   0.328160E-03   0.312455E-03  -0.393493E-03
 24030   0.324229E-01   0.328178E-03   0.312370E-03  -0.393451E-03
 24031   0.322827E-01   0.328093E-03   0.312390E-03  -0.393410E-03
 24032   0.324163E-01   0.328111E-03   0.312305E-03  -0.393369E-03
 24033   0.322760E-01   0.328026E-03   0.312324E-03  -0.393328E-03
 24034   0.324096E-01   0.328044E-03   0.312239E-03  -0.393286E-03
 24035   0.322693E-01   0.327959E-03   0.312259E-03  -0.393245E-03
 24036   0.324029E-01   0.327977E-03   0.312173E-03  -0.393204E-03
 24037   0.322626E-01   0.327892E-03   0.312193E-03  -0.393163E-03
 24038   0.323963E-01   0.327911E-03   0.312108E-03  -0.393122E-03
 24039   0.322559E-01   0.327825E-03   0.312127E-03  -0.393080E-03
 24040   0.323896E-01   0.327844E-03   0.312042E-03  -0.393039E-03
 24041   0.322493E-01   0.327758E-03   0.312062E-03  -0.392998E-03
 24042   0.323830E-01   0.327777E-03   0.311977E-03  -0.392957E-03
 24043   0.322426E-01   0.327691E-03   0.311996E-03  -0.392916E-03
 24044   0.323763E-01   0.327710E-03   0.311911E-03  -0.392874E-03
 24045   0.322359E-01   0.327624E-03   0.311931E-03  -0.392833E-03
 24046   0.323697E-01   0.327643E-03   0.311846E-03  -0.392792E-03
 24047   0.322292E-01   0.327557E-03   0.311865E-03  -0.392751E-03
 24048   0.323630E-01   0.327576E-03   0.311780E-03  -0.392710E-03
 24049   0.322226E-01   0.327490E-03   0.311799E-03  -0.392669E-03
 24050   0.323564E-01   0.327509E-03   0.311714E-03  -0.392627E-03
 24051   0.322159E-01   0.327424E-03   0.311734E-03  -0.392586E-03
 24052   0.323497E-01   0.327442E-03   0.311649E-03  -0.392545E-03
 24053   0.322092E-01   0.327357E-03   0.311668E-03  -0.392504E-03
 24054   0.323431E-01   0.327376E-03   0.311583E-03  -0.392463E-03
 24055   0.322026E-01   0.327290E-03   0.311603E-03  -0.392422E-03
 24056   0.323364E-01   0.327309E-03   0.311518E-03  -0.392381E-03
 24057   0.321959E-01   0.327223E-03   0.311537E-03  -0.392340E-03
 24058   0.323298E-01   0.327242E-03   0.311452E-03  -0.392298E-03
 24059   0.321892E-01   0.327156E-03   0.311472E-03  -0.392257E-03
 24060   0.323231E-01   0.327175E-03   0.311387E-03  -0.392216E-03
 24061   0.321826E-01   0.327090E-03   0.311407E-03  -0.392175E-03
 24062   0.323165E-01   0.327109E-03   0.311322E-03  -0.392134E-03
 24063   0.321759E-01   0.327023E-03   0.311341E-03  -0.392093E-03
 24064   0.323099E-01   0.327042E-03   0.311256E-03  -0.392052E-03
 24065   0.321693E-01   0.326956E-03   0.311276E-03  -0.392011E-03
 24066   0.323032E-01   0.326975E-03   0.311191E-03  -0.391970E-03
 24067   0.321626E-01   0.326890E-03   0.311210E-03  -0.391929E-03
 24068   0.322966E-01   0.326909E-03   0.311125E-03  -0.391888E-03
 24069   0.321560E-01   0.326823E-03   0.311145E-03  -0.391847E-03
 24070   0.322900E-01   0.326842E-03   0.311060E-03  -0.391806E-03
 24071   0.321493E-01   0.326756E-03   0.311080E-03  -0.391765E-03
 24072   0.322833E-01   0.326775E-03   0.310995E-03  -0.391724E-03
 24073   0.321426E-01   0.326690E-03   0.311014E-03  -0.391683E-03
 24074   0.322767E-01   0.326709E-03   0.310929E-03  -0.391641E-03
 24075   0.321360E-01   0.326623E-03   0.310949E-03  -0.391600E-03
 24076   0.322701E-01   0.326642E-03   0.310864E-03  -0.391559E-03
 24077   0.321293E-01   0.326556E-03   0.310884E-03  -0.391518E-03
 24078   0.322634E-01   0.326575E-03   0.310798E-03  -0.391477E-03
 24079   0.321227E-01   0.326490E-03   0.310818E-03  -0.391436E-03
 24080   0.322568E-01   0.326509E-03   0.310733E-03  -0.391395E-03
 24081   0.321161E-01   0.326423E-03   0.310753E-03  -0.391354E-03
 24082   0.322502E-01   0.326442E-03   0.310668E-03  -0.391313E-03
 24083   0.321094E-01   0.326357E-03   0.310688E-03  -0.391272E-03
 24084   0.322436E-01   0.326376E-03   0.310603E-03  -0.391231E-03
 24085   0.321028E-01   0.326290E-03   0.310622E-03  -0.391191E-03
 24086   0.322370E-01   0.326309E-03   0.310537E-03  -0.391150E-03
 24087   0.320961E-01   0.326223E-03   0.310557E-03  -0.391109E-03
 24088   0.322303E-01   0.326243E-03   0.310472E-03  -0.391068E-03
 24089   0.320895E-01   0.326157E-03   0.310492E-03  -0.391027E-03
 24090   0.322237E-01   0.326176E-03   0.310407E-03  -0.390986E-03
 24091   0.320828E-01   0.326090E-03   0.310427E-03  -0.390945E-03
 24092   0.322171E-01   0.326110E-03   0.310342E-03  -0.390904E-03
 24093   0.320762E-01   0.326024E-03   0.310361E-03  -0.390863E-03
 24094   0.322105E-01   0.326043E-03   0.310276E-03  -0.390822E-03
 24095   0.320696E-01   0.325957E-03   0.310296E-03  -0.390781E-03
 24096   0.322039E-01   0.325977E-03   0.310211E-03  -0.390740E-03
 24097   0.320629E-01   0.325891E-03   0.310231E-03  -0.390699E-03
 24098   0.321973E-01   0.325910E-03   0.310146E-03  -0.390658E-03
 24099   0.320563E-01   0.325824E-03   0.310166E-03  -0.390617E-03
 24100   0.321907E-01   0.325844E-03   0.310081E-03  -0.390576E-03
 24101   0.320497E-01   0.325758E-03   0.310101E-03  -0.390536E-03
 24102   0.321841E-01   0.325777E-03   0.310016E-03  -0.390495E-03
 24103   0.320431E-01   0.325692E-03   0.310036E-03  -0.390454E-03
 24104   0.321774E-01   0.325711E-03   0.309951E-03  -0.390413E-03
 24105   0.320364E-01   0.325625E-03   0.309971E-03  -0.390372E-03
 24106   0.321708E-01   0.325645E-03   0.309886E-03  -0.390331E-03
 24107   0.320298E-01   0.325559E-03   0.309905E-03  -0.390290E-03
 24108   0.321642E-01   0.325578E-03   0.309820E-03  -0.390249E-03
 24109   0.320232E-01   0.325492E-03   0.309840E-03  -0.390208E-03
 24110   0.321576E-01   0.325512E-03   0.309755E-03  -0.390168E-03
 24111   0.320166E-01   0.325426E-03   0.309775E-03  -0.390127E-03
 24112   0.321510E-01   0.325445E-03   0.309690E-03  -0.390086E-03
 24113   0.320099E-01   0.325360E-03   0.309710E-03  -0.390045E-03
 24114   0.321444E-01   0.325379E-03   0.309625E-03  -0.390004E-03
 24115   0.320033E-01   0.325293E-03   0.309645E-03  -0.389963E-03
 24116   0.321378E-01   0.325313E-03   0.309560E-03  -0.389922E-03
 24117   0.319967E-01   0.325227E-03   0.309580E-03  -0.389882E-03
 24118   0.321312E-01   0.325247E-03   0.309495E-03  -0.389841E-03
 24119   0.319901E-01   0.325161E-03   0.309515E-03  -0.389800E-03
 24120   0.321247E-01   0.325180E-03   0.309430E-03  -0.389759E-03
 24121   0.319835E-01   0.325095E-03   0.309450E-03  -0.389718E-03
 24122   0.321181E-01   0.325114E-03   0.309365E-03  -0.389677E-03
 24123   0.319768E-01   0.325028E-03   0.309385E-03  -0.389637E-03
 24124   0.321115E-01   0.325048E-03   0.309300E-03  -0.389596E-03
 24125   0.319702E-01   0.324962E-03   0.309320E-03  -0.389555E-03
 24126   0.321049E-01   0.324982E-03   0.309235E-03  -0.389514E-03
 24127   0.319636E-01   0.324896E-03   0.309255E-03  -0.389473E-03
 24128   0.320983E-01   0.324915E-03   0.309170E-03  -0.389433E-03
 24129   0.319570E-01   0.324830E-03   0.309190E-03  -0.389392E-03
 24130   0.320917E-01   0.324849E-03   0.309105E-03  -0.389351E-03
 24131   0.319504E-01   0.324763E-03   0.309125E-03  -0.389310E-03
 24132   0.320851E-01   0.324783E-03   0.309040E-03  -0.389269E-03
 24133   0.319438E-01   0.324697E-03   0.309061E-03  -0.389229E-03
 24134   0.320785E-01   0.324717E-03   0.308976E-03  -0.389188E-03
 24135   0.319372E-01   0.324631E-03   0.308996E-03  -0.389147E-03
 24136   0.320720E-01   0.324651E-03   0.308911E-03  -0.389106E-03
 24137   0.319306E-01   0.324565E-03   0.308931E-03  -0.389065E-03
 24138   0.320654E-01   0.324585E-03   0.308846E-03  -0.389025E-03
 24139   0.319240E-01   0.324499E-03   0.308866E-03  -0.388984E-03
 24140   0.320588E-01   0.324518E-03   0.308781E-03  -0.388943E-03
 24141   0.319174E-01   0.324433E-03   0.308801E-03  -0.388902E-03
 24142   0.320522E-01   0.324452E-03   0.308716E-03  -0.388862E-03
 24143   0.319108E-01   0.324367E-03   0.308736E-03  -0.388821E-03
 24144   0.320456E-01   0.324386E-03   0.308651E-03  -0.388780E-03
 24145   0.319042E-01   0.324301E-03   0.308671E-03  -0.388739E-03
 24146   0.320391E-01   0.324320E-03   0.308586E-03  -0.388699E-03
 24147   0.318976E-01   0.324234E-03   0.308607E-03  -0.388658E-03
 24148   0.320325E-01   0.324254E-03   0.308522E-03  -0.388617E-03
 24149   0.318910E-01   0.324168E-03   0.308542E-03  -0.388576E-03
 24150   0.320259E-01   0.324188E-03   0.308457E-03  -0.388536E-03
 24151   0.318844E-01   0.324102E-03   0.308477E-03  -0.388495E-03
 24152   0.320194E-01   0.324122E-03   0.308392E-03  -0.388454E-03
 24153   0.318778E-01   0.324036E-03   0.308412E-03  -0.388414E-03
 24154   0.320128E-01   0.324056E-03   0.308327E-03  -0.388373E-03
 24155   0.318713E-01   0.323970E-03   0.308348E-03  -0.388332E-03
 24156   0.320062E-01   0.323990E-03   0.308263E-03  -0.388291E-03
 24157   0.318647E-01   0.323904E-03   0.308283E-03  -0.388251E-03
 24158   0.319997E-01   0.323924E-03   0.308198E-03  -0.388210E-03
 24159   0.318581E-01   0.323838E-03   0.308218E-03  -0.388169E-03
 24160   0.319931E-01   0.323858E-03   0.308133E-03  -0.388129E-03
 24161   0.318515E-01   0.323772E-03   0.308154E-03  -0.388088E-03
 24162   0.319865E-01   0.323792E-03   0.308069E-03  -0.388047E-03
 24163   0.318449E-01   0.323706E-03   0.308089E-03  -0.388006E-03
 24164   0.319800E-01   0.323726E-03   0.308004E-03  -0.387966E-03
 24165   0.318383E-01   0.323641E-03   0.308024E-03  -0.387925E-03
 24166   0.319734E-01   0.323660E-03   0.307939E-03  -0.387884E-03
 24167   0.318318E-01   0.323575E-03   0.307960E-03  -0.387844E-03
 24168   0.319669E-01   0.323594E-03   0.307875E-03  -0.387803E-03
 24169   0.318252E-01   0.323509E-03   0.307895E-03  -0.387762E-03
 24170   0.319603E-01   0.323529E-03   0.307810E-03  -0.387722E-03
 24171   0.318186E-01   0.323443E-03   0.307830E-03  -0.387681E-03
 24172   0.319538E-01   0.323463E-03   0.307745E-03  -0.387640E-03
 24173   0.318120E-01   0.323377E-03   0.307766E-03  -0.387600E-03
 24174   0.319472E-01   0.323397E-03   0.307681E-03  -0.387559E-03
 24175   0.318055E-01   0.323311E-03   0.307701E-03  -0.387518E-03
 24176   0.319407E-01   0.323331E-03   0.307616E-03  -0.387478E-03
 24177   0.317989E-01   0.323245E-03   0.307637E-03  -0.387437E-03
 24178   0.319341E-01   0.323265E-03   0.307552E-03  -0.387397E-03
 24179   0.317923E-01   0.323179E-03   0.307572E-03  -0.387356E-03
 24180   0.319276E-01   0.323199E-03   0.307487E-03  -0.387315E-03
 24181   0.317857E-01   0.323114E-03   0.307507E-03  -0.387275E-03
 24182   0.319210E-01   0.323134E-03   0.307422E-03  -0.387234E-03
 24183   0.317792E-01   0.323048E-03   0.307443E-03  -0.387193E-03
 24184   0.319145E-01   0.323068E-03   0.307358E-03  -0.387153E-03
 24185   0.317726E-01   0.322982E-03   0.307378E-03  -0.387112E-03
 24186   0.319079E-01   0.323002E-03   0.307293E-03  -0.387072E-03
 24187   0.317660E-01   0.322916E-03   0.307314E-03  -0.387031E-03
 24188   0.319014E-01   0.322936E-03   0.307229E-03  -0.386990E-03
 24189   0.317595E-01   0.322851E-03   0.307249E-03  -0.386950E-03
 24190   0.318948E-01   0.322871E-03   0.307164E-03  -0.386909E-03
 24191   0.317529E-01   0.322785E-03   0.307185E-03  -0.386869E-03
 24192   0.318883E-01   0.322805E-03   0.307100E-03  -0.386828E-03
 24193   0.317464E-01   0.322719E-03   0.307121E-03  -0.386787E-03
 24194   0.318818E-01   0.322739E-03   0.307036E-03  -0.386747E-03
 24195   0.317398E-01   0.322653E-03   0.307056E-03  -0.386706E-03
 24196   0.318752E-01   0.322673E-03   0.306971E-03  -0.386666E-03
 24197   0.317333E-01   0.322588E-03   0.306992E-03  -0.386625E-03
 24198   0.318687E-01   0.322608E-03   0.306907E-03  -0.386584E-03
 24199   0.317267E-01   0.322522E-03   0.306927E-03  -0.386544E-03
 24200   0.318622E-01   0.322542E-03   0.306842E-03  -0.386503E-03
 24201   0.317201E-01   0.322456E-03   0.306863E-03  -0.386463E-03
 24202   0.318556E-01   0.322477E-03   0.306778E-03  -0.386422E-03
 24203   0.317136E-01   0.322391E-03   0.306799E-03  -0.386382E-03
 24204   0.318491E-01   0.322411E-03   0.306714E-03  -0.386341E-03
 24205   0.317070E-01   0.322325E-03   0.306734E-03  -0.386301E-03
 24206   0.318426E-01   0.322345E-03   0.306649E-03  -0.386260E-03
 24207   0.317005E-01   0.322260E-03   0.306670E-03  -0.386220E-03
 24208   0.318361E-01   0.322280E-03   0.306585E-03  -0.386179E-03
 24209   0.316940E-01   0.322194E-03   0.306606E-03  -0.386138E-03
 24210   0.318295E-01   0.322214E-03   0.306521E-03  -0.386098E-03
 24211   0.316874E-01   0.322128E-03   0.306541E-03  -0.386057E-03
 24212   0.318230E-01   0.322149E-03   0.306456E-03  -0.386017E-03
 24213   0.316809E-01   0.322063E-03   0.306477E-03  -0.385976E-03
 24214   0.318165E-01   0.322083E-03   0.306392E-03  -0.385936E-03
 24215   0.316743E-01   0.321997E-03   0.306413E-03  -0.385895E-03
 24216   0.318100E-01   0.322018E-03   0.306328E-03  -0.385855E-03
 24217   0.316678E-01   0.321932E-03   0.306348E-03  -0.385814E-03
 24218   0.318035E-01   0.321952E-03   0.306263E-03  -0.385774E-03
 24219   0.316612E-01   0.321866E-03   0.306284E-03  -0.385733E-03
 24220   0.317969E-01   0.321887E-03   0.306199E-03  -0.385693E-03
 24221   0.316547E-01   0.321801E-03   0.306220E-03  -0.385653E-03
 24222   0.317904E-01   0.321821E-03   0.306135E-03  -0.385612E-03
 24223   0.316482E-01   0.321735E-03   0.306156E-03  -0.385572E-03
 24224   0.317839E-01   0.321756E-03   0.306071E-03  -0.385531E-03
 24225   0.316416E-01   0.321670E-03   0.306091E-03  -0.385491E-03
 24226   0.317774E-01   0.321690E-03   0.306006E-03  -0.385450E-03
 24227   0.316351E-01   0.321604E-03   0.306027E-03  -0.385410E-03
 24228   0.317709E-01   0.321625E-03   0.305942E-03  -0.385369E-03
 24229   0.316286E-01   0.321539E-03   0.305963E-03  -0.385329E-03
 24230   0.317644E-01   0.321559E-03   0.305878E-03  -0.385288E-03
 24231   0.316220E-01   0.321474E-03   0.305899E-03  -0.385248E-03
 24232   0.317579E-01   0.321494E-03   0.305814E-03  -0.385208E-03
 24233   0.316155E-01   0.321408E-03   0.305835E-03  -0.385167E-03
 24234   0.317514E-01   0.321429E-03   0.305750E-03  -0.385127E-03
 24235   0.316090E-01   0.321343E-03   0.305771E-03  -0.385086E-03
 24236   0.317449E-01   0.321363E-03   0.305686E-03  -0.385046E-03
 24237   0.316025E-01   0.321277E-03   0.305707E-03  -0.385006E-03
 24238   0.317384E-01   0.321298E-03   0.305622E-03  -0.384965E-03
 24239   0.315959E-01   0.321212E-03   0.305642E-03  -0.384925E-03
 24240   0.317319E-01   0.321232E-03   0.305557E-03  -0.384884E-03
 24241   0.315894E-01   0.321147E-03   0.305578E-03  -0.384844E-03
 24242   0.317254E-01   0.321167E-03   0.305493E-03  -0.384804E-03
 24243   0.315829E-01   0.321081E-03   0.305514E-03  -0.384763E-03
 24244   0.317189E-01   0.321102E-03   0.305429E-03  -0.384723E-03
 24245   0.315764E-01   0.321016E-03   0.305450E-03  -0.384683E-03
